"US - OKC E", "DMR", "12.5", "448.175000", "443.175000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - OKC E", "DMR", "12.5", "448.175000", "443.175000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - OKC E", "DMR", "12.5", "448.175000", "443.175000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - OKC E", "DMR", "12.5", "448.175000", "443.175000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - OKC E", "DMR", "12.5", "448.175000", "443.175000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - OKC E", "DMR", "12.5", "448.175000", "443.175000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2 - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "1", "NONE", "16", "2"
"Local 9 - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "1", "NONE", "16", "2"
"SCARS - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - Edmond", "DMR", "12.5", "447.325000", "442.325000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2 - SE Edm", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "1", "NONE", "16", "2"
"Local 9 - SE Edm", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "1", "NONE", "16", "2"
"SCARS - SE Edmo", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - SE Edm", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - SE Edm", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  SE Edmon", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-SE Edmo", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - SE Edmond", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - SE Edm", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - SE Edm", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - SE Edm", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - SE Edmo", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - SE Edmo", "DMR", "12.5", "448.050000", "443.050000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2 - Stillw", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "1", "NONE", "16", "2"
"Local 9 - Stillw", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "1", "NONE", "16", "2"
"SCARS - Stillwa", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - Stillw", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - Stillw", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  Stillwat", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-Stillwa", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - Stillwater", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - Stillw", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - Stillw", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - Stillw", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
"WW-Eng - Stillwa", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "1", "NONE", "16", "1"
"Parrot - Stillwa", "DMR", "12.5", "449.475000", "444.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "1", "NONE", "16", "1"
"Local 2-C Tulsa ", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "2", "NONE", "16", "2"
"Local 9-C Tulsa ", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "2", "NONE", "16", "2"
"SCARS-C Tulsa", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "2", "NONE", "16", "2"
"Cent OK-C Tulsa ", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "2", "NONE", "16", "2"
"East OK-C Tulsa ", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "2", "NONE", "16", "2"
"Okla-C Tulsa", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "2", "NONE", "16", "2"
"Region 5-C Tulsa", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "2", "NONE", "16", "1"
"US-C Tulsa", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "2", "NONE", "16", "1"
"TAC 310-C Tulsa ", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "2", "NONE", "16", "1"
"TAC 311-C Tulsa ", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "2", "NONE", "16", "1"
"TAC 312-C Tulsa ", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "2", "NONE", "16", "1"
"WW-Eng-C Tulsa", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "English", "NONE", "2", "NONE", "16", "1"
"Parrot-C Tulsa", "DMR", "12.5", "447.475000", "442.475000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "No", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM Parrot", "NONE", "2", "NONE", "16", "1"
"Local 2 - Mannfo", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "LCL 2", "NONE", "1", "NONE", "16", "2"
"Local 9 - Mannfo", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local 9 Reflectr", "NONE", "1", "NONE", "16", "2"
"SCARS - Mannford", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Local SCARS", "NONE", "1", "NONE", "16", "2"
"Cent OK - Mannfo", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM C OK", "NONE", "1", "NONE", "16", "2"
"East OK - Mannfo", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM E OK", "NONE", "1", "NONE", "16", "2"
"Okla -  Mannford", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "BM OK", "NONE", "1", "NONE", "16", "2"
"Region 5-Mannfor", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "Call Region 5", "NONE", "1", "NONE", "16", "1"
"US - Mannford", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "US", "NONE", "1", "NONE", "16", "1"
"TAC 310 - Mannfo", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 310", "NONE", "1", "NONE", "16", "1"
"TAC 311 - Mannfo", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 311", "NONE", "1", "NONE", "16", "1"
"TAC 312 - Mannfo", "DMR", "12.5", "449.450000", "444.450000", "-NULL-", "NORMAL", "Color Code Free", "Low", "Low", "360", "0", "HIGH", "No", "No", "No", "No", "Yes", "000.0", "000.0", "180", "DTMF-2", "DTMF-2", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NO", "NONE", "NA - TAC 312", "NONE", "1", "NONE", "16", "1"
